4575 1537 1
6035 955 1
363 1614 1
3546 1320 1
6040 560 1
1635 1029 1
1007 204 1
2779 3025 1
893 2344 1
3217 435 1
798 513 1
739 1314 1
5434 985 1
4257 876 1
3118 41 1
2015 164 1
158 1093 1
1899 218 1
2818 862 1
262 188 1
1693 3 1
699 525 1
1139 440 1
2247 237 1
4310 1713 1
2941 1242 1
5689 513 1
4560 243 1
4204 322 1
3357 1163 1
4754 800 1
1628 133 1
1299 920 1
5256 2095 1
1922 1059 1
1926 2738 1
2491 729 1
462 31 1
3769 1662 1
1374 412 1
5651 154 1
699 370 1
5641 2238 1
5054 135 1
2495 1444 1
3550 1579 1
2140 1574 1
597 309 1
4169 1775 1
223 567 1
1181 1533 1
2116 877 1
5249 128 1
5995 39 1
1635 570 1
5668 604 1
2769 265 1
5098 204 1
5957 528 1
4486 1335 1
2037 1188 1
1362 1260 1
461 2145 1
165 1556 1
1647 1942 1
5150 664 1
3808 647 1
3998 2357 1
3308 2136 1
5766 124 1
4134 1110 1
765 833 1
1027 1182 1
1355 767 1
2967 560 1
5763 563 1
710 930 1
4138 111 1
4961 1586 1
1399 752 1
2070 433 1
1791 682 1
5956 272 1
5367 1963 1
4742 1813 1
3526 620 1
5504 675 1
5455 1905 1
390 2354 1
1021 987 1
4115 100 1
1506 5 1
770 738 1
1311 1476 1
1530 1232 1
3873 354 1
2116 823 1
1980 49 1
4055 1864 1
710 694 1
2740 320 1
2501 789 1
2093 278 1
3066 40 1
2919 6 1
4448 768 1
3623 1238 1
3547 199 1
859 341 1
4007 182 1
3140 1476 1
3771 2379 1
3971 500 1
2940 190 1
3331 3185 1
2903 406 1
162 28 1
5170 1972 1
5165 41 1
2873 741 1
3589 1700 1
3880 129 1
1059 1196 1
5996 738 1
1211 1611 1
411 1195 1
5906 293 1
770 2294 1
583 1039 1
5704 318 1
392 796 1
2564 881 1
517 748 1
4508 93 1
1150 618 1
412 281 1
2693 505 1
540 1 1
987 720 1
3829 789 1
818 489 1
5256 1937 1
1632 487 1
118 1259 1
1150 2845 1
4238 600 1
3851 882 1
3649 1062 1
355 683 1
2529 1711 1
5249 370 1
2266 707 1
5811 1463 1
1667 1072 1
1426 51 1
4879 2255 1
4457 2047 1
3930 634 1
3704 496 1
3886 1004 1
772 1190 1
4957 593 1
5519 1468 1
4122 147 1
1291 547 1
1251 76 1
2567 375 1
1241 1855 1
4312 880 1
352 92 1
2206 797 1
4602 41 1
3756 761 1
515 742 1
5394 2734 1
2203 312 1
1425 20 1
5312 995 1
3364 1060 1
563 34 1
5249 320 1
1069 2089 1
1019 1507 1
5350 1940 1
4725 2386 1
5532 1059 1
2077 543 1
3253 2306 1
2244 1716 1
987 872 1
1701 257 1
2909 141 1
2818 489 1
1090 1765 1
5890 1299 1
2764 9 1
3056 1919 1
1064 325 1
816 292 1
5650 2328 1
1181 354 1
5233 1486 1
275 1099 1
4091 1852 1
5539 603 1
2279 392 1
2583 2425 1
2498 744 1
3776 738 1
1033 698 1
4786 1076 1
1391 386 1
3162 105 1
4471 169 1
3189 1675 1
4112 1809 1
5131 223 1
2887 50 1
1072 630 1
244 534 1
2629 168 1
1181 2520 1
1293 351 1
4227 654 1
2470 1605 1
386 333 1
4480 109 1
1150 1273 1
4418 1530 1
1977 1196 1
4085 809 1
3612 1692 1
2131 185 1
4928 1132 1
2116 305 1
3850 906 1
133 1172 1
840 1326 1
1390 1337 1
929 215 1
4215 117 1
2023 844 1
5582 78 1
4091 788 1
4480 393 1
634 427 1
3419 20 1
1058 942 1
3197 23 1
4797 382 1
2072 3208 1
1164 662 1
482 1837 1
5172 2728 1
6001 227 1
3519 643 1
171 69 1
3125 281 1
3111 1342 1
4258 854 1
2219 510 1
3455 178 1
5599 442 1
2472 329 1
5364 1159 1
2010 812 1
3618 2089 1
731 23 1
798 1386 1
5686 466 1
3626 1271 1
132 1299 1
1494 861 1
3291 220 1
881 2650 1
3881 872 1
3391 1062 1
2500 715 1
1396 1151 1
2665 1235 1
3540 75 1
3773 79 1
4523 1210 1
349 1386 1
3859 1990 1
1880 1877 1
2919 1837 1
4099 161 1
2064 598 1
1600 1072 1
2288 668 1
4430 2570 1
114 596 1
412 201 1
1317 1538 1
2934 2843 1
5480 548 1
732 88 1
5526 2048 1
5749 339 1
5186 78 1
3391 1204 1
410 1347 1
4337 1156 1
2000 125 1
5412 797 1
5026 635 1
4412 196 1
3824 846 1
2244 539 1
981 193 1
336 841 1
3129 1927 1
4457 136 1
3709 6 1
3835 384 1
3683 1116 1
5801 168 1
1851 1327 1
2872 1121 1
2909 1080 1
889 2985 1
162 49 1
1656 698 1
4535 746 1
922 185 1
5433 2871 1
1567 620 1
5569 610 1
4768 21 1
4992 1521 1
4997 84 1
5749 807 1
1587 1416 1
1595 2067 1
4458 849 1
3075 34 1
1734 1107 1
4551 2629 1
3028 670 1
5522 1898 1
5353 682 1
4673 697 1
3768 1001 1
4305 1446 1
4886 113 1
2567 114 1
5306 124 1
3224 862 1
4416 90 1
2105 528 1
676 1170 1
4942 78 1
466 1250 1
2278 2043 1
5978 46 1
1285 252 1
4948 1556 1
793 662 1
4794 744 1
3539 1554 1
3679 1093 1
33 492 1
966 367 1
2848 854 1
4958 1493 1
3958 119 1
1216 245 1
5583 980 1
4965 306 1
2848 719 1
1074 705 1
933 753 1
438 583 1
1820 79 1
1010 206 1
4972 1459 1
3471 84 1
5618 1869 1
3771 1037 1
4980 429 1
4508 1659 1
5684 167 1
3314 696 1
5801 252 1
5824 920 1
273 2142 1
1015 525 1
3191 172 1
4337 327 1
2788 670 1
4568 250 1
3999 840 1
5019 211 1
1696 55 1
1181 1157 1
4084 1546 1
3705 644 1
5754 648 1
130 1876 1
4225 273 1
5948 2036 1
2166 156 1
201 406 1
1413 323 1
4220 161 1
3538 322 1
4621 144 1
5198 5 1
5831 237 1
3391 2989 1
5021 559 1
1021 89 1
1958 865 1
1884 200 1
5333 114 1
2177 2092 1
3416 459 1
5772 201 1
4939 1559 1
777 124 1
3227 676 1
1147 1587 1
2195 1023 1
4089 1050 1
438 2981 1
1605 2674 1
2785 1088 1
3227 1347 1
99 260 1
3984 148 1
5135 830 1
5056 1942 1
3513 391 1
3451 129 1
2106 1154 1
3507 1708 1
1169 829 1
4480 2536 1
2090 1138 1
1920 1217 1
5108 1093 1
596 16 1
284 967 1
1451 1312 1
4867 1142 1
3282 1504 1
1768 1956 1
5954 497 1
156 293 1
3292 206 1
3322 222 1
2109 1853 1
2000 21 1
2102 1655 1
157 597 1
5151 318 1
1712 1332 1
3526 1642 1
1448 712 1
4901 294 1
2583 683 1
5156 1110 1
1424 2260 1
1740 487 1
2071 1059 1
4656 527 1
2620 1540 1
702 1585 1
4834 278 1
5702 129 1
3111 344 1
2073 2689 1
5072 1008 1
3423 2417 1
6021 151 1
3793 943 1
1086 534 1
1851 337 1
5180 211 1
4815 852 1
245 798 1
5340 980 1
5759 1462 1
151 56 1
4072 2047 1
5042 418 1
5293 1587 1
2164 1139 1
4605 42 1
1622 65 1
4022 2644 1
4233 690 1
97 493 1
799 69 1
4777 741 1
3557 65 1
3942 784 1
2279 2746 1
765 377 1
1387 2525 1
714 483 1
1377 1098 1
3588 588 1
1937 714 1
193 421 1
1247 961 1
4784 1055 1
2457 2896 1
1010 1438 1
1647 581 1
1128 846 1
948 937 1
2565 1353 1
4070 415 1
3462 525 1
5569 1335 1
5275 446 1
5271 1024 1
6016 195 1
181 181 1
4523 776 1
3729 926 1
1546 52 1
2244 1457 1
4998 244 1
4333 1242 1
1706 757 1
1930 377 1
4514 1088 1
65 187 1
5544 69 1
1377 1856 1
1473 1001 1
3056 97 1
5054 1312 1
2290 165 1
2031 68 1
5517 1765 1
1484 364 1
4520 1151 1
2208 274 1
3281 598 1
2015 1174 1
550 102 1
4780 289 1
1266 2562 1
1748 135 1
3163 1246 1
5664 161 1
3713 577 1
1484 504 1
5950 530 1
3673 1293 1
4567 117 1
4210 969 1
2165 199 1
60 529 1
4064 2780 1
1036 1546 1
3761 885 1
4558 1595 1
5854 2398 1
631 175 1
1449 571 1
2866 645 1
934 866 1
5569 19 1
562 217 1
673 3019 1
4715 2854 1
3217 54 1
4849 572 1
1273 219 1
482 1754 1
4869 779 1
2262 45 1
3773 337 1
1138 190 1
272 1406 1
1584 2758 1
2905 1186 1
3333 151 1
483 634 1
4156 942 1
5090 712 1
1853 169 1
531 329 1
242 1391 1
3579 1548 1
3648 896 1
4387 686 1
481 1476 1
5812 2000 1
1747 1217 1
173 1353 1
5039 2134 1
1422 45 1
1449 1279 1
166 40 1
3930 947 1
3665 592 1
5511 1199 1
4445 2024 1
4130 896 1
4083 742 1
3280 1103 1
1143 1754 1
4739 168 1
1745 894 1
1425 585 1
3829 985 1
5574 2168 1
1462 65 1
2670 2337 1
3158 53 1
846 386 1
4139 1906 1
4927 323 1
1818 1836 1
5359 841 1
2027 744 1
202 621 1
4335 274 1
2550 2123 1
5954 2552 1
409 564 1
1952 1107 1
4472 57 1
5752 316 1
2348 712 1
1204 854 1
3234 1533 1
3 203 1
5650 199 1
3044 40 1
3705 210 1
329 157 1
5867 328 1
678 1231 1
1125 316 1
3777 163 1
5675 1667 1
4771 2321 1
4497 318 1
5787 1294 1
1369 247 1
1387 2513 1
5954 2075 1
1891 7 1
3748 42 1
5788 1383 1
3942 279 1
2178 518 1
1791 910 1
5695 1004 1
3188 6 1
3662 656 1
4750 252 1
2558 1291 1
2679 1050 1
5177 844 1
411 110 1
3349 607 1
4709 144 1
4193 754 1
1650 473 1
5324 80 1
4979 591 1
5033 15 1
2566 840 1
4768 93 1
4177 386 1
3320 473 1
597 1838 1
1853 14 1
245 317 1
714 1166 1
4632 208 1
1407 959 1
1335 2000 1
2219 2231 1
2840 592 1
4291 118 1
3057 417 1
5054 1586 1
3651 227 1
1990 487 1
4510 991 1
5536 1656 1
1199 2145 1
157 735 1
1224 553 1
2852 6 1
264 148 1
1686 190 1
3650 561 1
5258 135 1
2991 1543 1
3148 105 1
3661 218 1
1146 80 1
117 880 1
2129 2065 1
2317 509 1
2926 65 1
1464 128 1
774 1847 1
4001 640 1
1645 2469 1
269 518 1
3884 2040 1
2304 951 1
3989 766 1
3693 243 1
5535 825 1
2605 48 1
5465 789 1
3516 542 1
242 135 1
5101 1046 1
604 935 1
2155 2390 1
5600 1358 1
1644 407 1
2030 1495 1
1176 1020 1
5078 559 1
1255 16 1
3311 631 1
1647 1088 1
493 1527 1
2612 60 1
4964 39 1
3777 756 1
869 358 1
4435 517 1
2701 1059 1
1395 6 1
4899 561 1
720 665 1
2533 1387 1
678 1304 1
3445 2755 1
6005 1734 1
855 492 1
1019 578 1
2088 1664 1
4391 176 1
5788 76 1
177 28 1
4144 87 1
3650 134 1
5788 1978 1
3922 718 1
584 720 1
2540 476 1
5166 1395 1
1709 562 1
948 1532 1
550 480 1
3579 621 1
240 1576 1
58 1424 1
874 1910 1
948 122 1
5512 10 1
4303 841 1
5134 587 1
640 52 1
1343 1642 1
1010 1763 1
496 51 1
1714 730 1
5289 987 1
1150 3202 1
1230 446 1
4981 2181 1
3067 1225 1
4022 791 1
702 144 1
3887 77 1
1125 1829 1
4313 679 1
4973 866 1
5256 324 1
1279 1738 1
877 1305 1
5508 232 1
2222 43 1
2290 906 1
5450 1158 1
1746 1199 1
2641 485 1
2899 1873 1
4344 1252 1
1221 1605 1
368 2211 1
5065 284 1
6007 117 1
5558 1696 1
1660 267 1
1853 598 1
2039 840 1
3261 63 1
3833 1043 1
3846 8 1
5809 393 1
402 125 1
4869 351 1
2290 2941 1
3905 91 1
3246 168 1
2088 853 1
300 144 1
5064 1731 1
2419 876 1
3742 129 1
4085 1824 1
5758 21 1
2164 1296 1
4829 312 1
2943 27 1
1150 756 1
2176 336 1
2458 14 1
4083 1059 1
1724 53 1
1546 426 1
3902 2291 1
2786 1556 1
3763 1042 1
3822 1008 1
2624 587 1
5277 41 1
2237 267 1
990 536 1
433 105 1
5880 1052 1
2109 1985 1
1988 1503 1
5349 566 1
3660 97 1
5268 211 1
1741 977 1
1389 219 1
5754 4 1
3612 219 1
5263 721 1
1354 1040 1
3892 1064 1
3099 123 1
2518 471 1
5874 338 1
4742 1895 1
3387 1012 1
1530 5 1
4414 1151 1
5522 125 1
987 1660 1
507 365 1
687 220 1
4335 1563 1
4729 1039 1
4615 107 1
1690 232 1
2507 771 1
5925 1645 1
3934 1315 1
2684 123 1
5595 1076 1
1015 1080 1
963 125 1
4112 1477 1
337 31 1
5771 1177 1
1173 525 1
3285 1368 1
4480 503 1
3045 952 1
2280 1630 1
3824 1113 1
166 676 1
137 482 1
5886 172 1
4725 796 1
1010 1865 1
5684 1214 1
5432 49 1
4637 1097 1
5445 601 1
1958 2844 1
3526 3167 1
3693 1134 1
4508 1113 1
1605 1488 1
671 174 1
3618 1274 1
3576 1300 1
1116 615 1
5985 85 1
2889 332 1
5550 2963 1
4408 1065 1
2604 930 1
3796 608 1
2825 1929 1
4055 1857 1
2457 1108 1
475 2780 1
4490 678 1
2489 105 1
1958 372 1
2199 1932 1
541 559 1
1260 109 1
943 530 1
4478 995 1
5429 1308 1
3470 556 1
3029 327 1
4388 222 1
3768 881 1
3470 84 1
3087 1719 1
2674 117 1
3621 53 1
3716 1665 1
3163 220 1
3999 1381 1
2164 1004 1
1945 2073 1
4085 55 1
5785 165 1
5367 4 1
3320 219 1
2753 2016 1
2808 717 1
2844 44 1
220 643 1
2342 712 1
1899 2013 1
4980 1159 1
3063 215 1
1752 147 1
1591 2070 1
4765 1795 1
2529 940 1
4722 2238 1
3550 357 1
3829 1774 1
4130 1802 1
2429 1712 1
3618 353 1
3836 2145 1
3638 909 1
249 28 1
1545 97 1
402 2256 1
1279 2806 1
2169 382 1
3212 42 1
5841 502 1
4026 398 1
3391 2962 1
3364 1349 1
714 1675 1
4977 704 1
2520 503 1
624 695 1
4517 208 1
442 420 1
3233 107 1
33 1546 1
1884 122 1
1712 60 1
1721 1092 1
127 539 1
3471 215 1
1125 127 1
889 2093 1
3834 239 1
1587 487 1
4058 364 1
4762 767 1
1505 735 1
5878 824 1
1912 2234 1
2419 1391 1
3994 755 1
5300 475 1
924 6 1
3927 80 1
5812 876 1
1074 46 1
454 129 1
5433 767 1
230 728 1
2402 819 1
123 1205 1
4903 1941 1
1216 1111 1
1130 455 1
3261 1649 1
5961 1666 1
2747 1043 1
1125 183 1
3051 1221 1
4271 1114 1
4438 729 1
4506 54 1
3707 496 1
1254 691 1
5448 1467 1
5015 1463 1
5561 438 1
4497 487 1
1181 406 1
4438 563 1
810 80 1
1586 39 1
1794 647 1
4294 639 1
4903 247 1
329 654 1
5752 2622 1
3401 568 1
4834 832 1
973 148 1
4738 175 1
5503 105 1
2054 1766 1
2497 169 1
5869 210 1
2118 16 1
3729 915 1
1958 126 1
4810 69 1
5019 588 1
95 344 1
716 49 1
2564 577 1
5401 492 1
190 87 1
624 830 1
5172 1857 1
201 573 1
4315 1905 1
1969 1059 1
5880 2127 1
3253 1629 1
1105 70 1
5578 44 1
4312 1985 1
2683 265 1
2850 149 1
4043 919 1
5654 1012 1
5917 199 1
1717 1201 1
920 663 1
2625 910 1
4857 906 1
3469 128 1
4425 2526 1
2883 593 1
3892 95 1
4161 2885 1
500 8 1
157 128 1
3679 1102 1
2819 861 1
1901 79 1
1605 1767 1
1522 991 1
2665 3239 1
5826 506 1
5492 1147 1
1680 2218 1
2106 3587 1
937 459 1
4508 1965 1
487 1466 1
1447 217 1
881 1857 1
520 332 1
2111 1457 1
5343 4 1
2003 581 1
2503 1219 1
3896 197 1
2138 955 1
509 1418 1
5952 2287 1
498 23 1
5114 1117 1
3217 1268 1
3028 14 1
3762 1238 1
1496 207 1
3706 168 1
2793 1440 1
461 1422 1
5670 1140 1
4242 930 1
1495 2140 1
2484 135 1
235 1024 1
3658 1583 1
5220 559 1
3792 145 1
6023 6 1
2041 631 1
2973 316 1
351 1469 1
2372 730 1
5604 929 1
4826 2116 1
2030 2067 1
6016 494 1
3079 742 1
3259 435 1
445 932 1
5305 984 1
899 292 1
5333 3165 1
48 1618 1
5114 1402 1
4352 2740 1
3808 440 1
4517 161 1
4560 277 1
1901 1573 1
2348 187 1
5011 731 1
1463 1000 1
4929 1373 1
5664 14 1
13 45 1
1211 10 1
4644 157 1
1407 461 1
2909 1481 1
3514 2048 1
4768 557 1
392 746 1
3067 110 1
5106 33 1
1880 426 1
5749 1460 1
1136 922 1
178 1046 1
2890 560 1
340 133 1
5538 665 1
1211 71 1
4203 317 1
5684 84 1
355 2794 1
5568 1257 1
4328 164 1
3391 1159 1
1194 602 1
1246 957 1
5519 1976 1
3590 657 1
1737 850 1
1658 285 1
238 525 1
3824 1233 1
884 377 1
5125 2314 1
1228 27 1
3709 730 1
1224 359 1
4085 1157 1
2279 1217 1
2529 2371 1
4773 940 1
1605 2128 1
5294 625 1
445 1367 1
2365 100 1
97 62 1
1712 432 1
352 1011 1
3538 355 1
937 196 1
3195 1594 1
4765 377 1
4089 19 1
3729 195 1
856 2052 1
118 23 1
3526 1311 1
5378 369 1
3521 2217 1
5102 793 1
1978 324 1
5593 196 1
429 1010 1
4277 92 1
3483 1482 1
163 277 1
457 658 1
5250 175 1
4994 1004 1
4461 63 1
3884 644 1
5256 1334 1
4028 866 1
1602 1071 1
1680 1996 1
2761 1015 1
1228 223 1
2743 2100 1
291 1540 1
3654 2128 1
4728 123 1
338 1134 1
5880 274 1
4139 167 1
3301 1115 1
2621 1199 1
5792 980 1
5530 391 1
1447 329 1
5472 1039 1
1831 264 1
2727 763 1
5249 732 1
3191 994 1
2688 1522 1
3174 135 1
3687 36 1
1287 1888 1
3824 14 1
3600 2879 1
4452 687 1
4032 1281 1
5112 388 1
1747 2136 1
4156 539 1
2567 217 1
2068 149 1
4867 1424 1
1122 501 1
2820 367 1
3503 539 1
620 700 1
5268 1265 1
1503 848 1
620 658 1
1214 394 1
3216 2047 1
4373 1042 1
1422 1186 1
533 198 1
5428 106 1
823 1642 1
5172 222 1
3729 256 1
3483 455 1
2419 1802 1
5644 881 1
4083 157 1
3182 176 1
4826 264 1
3683 1006 1
655 1853 1
75 674 1
175 86 1
3196 1218 1
3365 1347 1
2905 63 1
5265 3069 1
4790 2345 1
2484 1177 1
2014 30 1
327 3054 1
3044 212 1
6031 635 1
300 69 1
3401 42 1
73 21 1
2334 624 1
676 2419 1
122 45 1
4014 1604 1
5163 448 1
5831 1926 1
5414 2652 1
4638 148 1
1357 1506 1
1962 1849 1
1569 1731 1
4600 1230 1
4390 203 1
397 1177 1
3539 1301 1
3259 983 1
2765 534 1
1390 58 1
382 117 1
2156 1743 1
1348 2276 1
4088 388 1
714 2317 1
2536 687 1
3599 816 1
4425 693 1
1901 23 1
4640 892 1
4422 264 1
5643 698 1
2814 1255 1
5289 2067 1
1793 325 1
2892 838 1
1448 1999 1
5841 1226 1
5063 2660 1
550 463 1
1103 1424 1
5941 586 1
5345 23 1
5115 168 1
3100 3075 1
3675 1317 1
3569 1317 1
4381 184 1
1762 796 1
2362 16 1
585 337 1
3793 2242 1
3007 447 1
5359 317 1
588 429 1
5522 2536 1
5028 195 1
699 2435 1
2822 774 1
556 568 1
329 1227 1
2121 18 1
1141 2386 1
3269 917 1
4729 172 1
1181 1063 1
948 449 1
3085 527 1
2526 7 1
36 770 1
5011 1254 1
3963 73 1
3953 34 1
1750 15 1
5087 167 1
2828 1888 1
2895 738 1
3483 1440 1
3700 68 1
5967 770 1
2998 882 1
5433 1907 1
56 105 1
2642 245 1
731 34 1
5852 82 1
5848 1155 1
2955 744 1
1812 2870 1
735 1869 1
5930 41 1
3953 995 1
2293 2774 1
1989 95 1
4388 840 1
5482 175 1
4048 162 1
3878 1305 1
4607 110 1
1547 1848 1
1512 1881 1
2796 1017 1
5244 86 1
5958 137 1
2176 367 1
148 690 1
2465 230 1
3720 57 1
1778 1483 1
272 872 1
3736 734 1
5956 2100 1
1958 787 1
2054 14 1
2793 184 1
2619 1546 1
3327 6 1
3342 801 1
4491 754 1
3503 1084 1
1358 539 1
5990 2888 1
2788 2570 1
2918 1201 1
1691 893 1
3778 337 1
3792 2334 1
5458 445 1
4018 556 1
4387 588 1
4831 391 1
822 815 1
151 734 1
4352 826 1
549 1605 1
550 740 1
1194 793 1
3834 1001 1
3401 2848 1
4836 513 1
2728 49 1
123 873 1
5514 2238 1
3859 164 1
2592 571 1
2116 2744 1
4616 794 1
5942 1002 1
1216 1540 1
2161 686 1
2424 61 1
220 1299 1
2572 1233 1
5812 782 1
5746 1274 1
424 1719 1
3651 376 1
3082 444 1
3430 2106 1
5326 2171 1
5282 257 1
461 1817 1
1248 252 1
3283 2123 1
4312 891 1
2929 118 1
5378 636 1
4413 789 1
2010 2183 1
4275 524 1
5871 694 1
5948 720 1
4167 275 1
2860 1573 1
3501 2048 1
822 440 1
5169 436 1
352 2213 1
5448 1279 1
5327 798 1
4508 606 1
1033 624 1
2899 238 1
1767 171 1
294 142 1
595 492 1
1800 128 1
515 281 1
1164 3254 1
5090 1211 1
3751 2867 1
118 161 1
1841 745 1
348 1863 1
4438 2947 1
5824 2697 1
1059 471 1
4771 24 1
3981 2110 1
2854 1043 1
2939 96 1
5875 213 1
2942 1450 1
537 1676 1
3654 588 1
3216 1502 1
2779 1454 1
5614 2040 1
862 2330 1
3205 896 1
4925 358 1
5096 703 1
453 1154 1
752 2955 1
2114 268 1
540 24 1
5699 553 1
1333 1093 1
5317 153 1
2474 1611 1
3462 69 1
4457 1534 1
3688 2012 1
5087 5 1
4156 2165 1
2736 187 1
442 1211 1
4141 382 1
2148 274 1
1242 1857 1
4411 1832 1
1117 1134 1
3690 794 1
1724 797 1
2752 959 1
2412 2318 1
1303 252 1
5500 105 1
4344 1004 1
3623 3003 1
4253 144 1
540 995 1
5705 65 1
3695 489 1
3201 176 1
2054 703 1
1908 1378 1
3361 631 1
3539 1565 1
5663 1137 1
1312 587 1
3480 620 1
4092 317 1
151 1716 1
543 80 1
5838 771 1
5275 315 1
499 1065 1
4384 1733 1
710 325 1
235 4 1
4224 46 1
4185 585 1
2289 610 1
1548 292 1
3987 938 1
5974 1975 1
4608 165 1
2063 2910 1
2757 796 1
4249 1666 1
1279 156 1
5298 1019 1
1274 1768 1
5927 553 1
4490 421 1
1285 259 1
3778 194 1
3252 791 1
4556 563 1
205 178 1
4673 1287 1
1863 247 1
5864 217 1
3574 993 1
2489 223 1
4305 1536 1
2225 1052 1
1353 621 1
712 1047 1
62 1265 1
1676 588 1
5335 670 1
1160 328 1
781 1691 1
722 42 1
4809 663 1
4198 744 1
5426 407 1
352 1142 1
3100 152 1
2143 376 1
692 502 1
5111 2160 1
934 397 1
5986 4 1
1636 741 1
3087 1443 1
5807 535 1
204 49 1
1932 247 1
1636 221 1
4270 388 1
1121 2524 1
352 386 1
302 1440 1
5536 125 1
1833 292 1
3910 124 1
4590 923 1
4049 1420 1
5289 1621 1
4477 2442 1
5950 2417 1
4519 663 1
3761 93 1
5759 1906 1
3999 1384 1
4742 1268 1
3161 510 1
4169 1731 1
4529 1926 1
4007 161 1
3963 1964 1
1790 1076 1
1579 2171 1
2423 1107 1
2575 388 1
802 324 1
5251 951 1
3151 1369 1
1698 2307 1
5326 301 1
1457 2012 1
4335 1404 1
4377 320 1
1321 128 1
1059 837 1
3118 540 1
3726 1231 1
4979 2896 1
1307 211 1
2076 52 1
3824 2546 1
5151 989 1
1980 377 1
2907 439 1
2946 1798 1
2240 917 1
1202 289 1
563 3218 1
1616 1691 1
4021 171 1
3683 598 1
202 14 1
5181 542 1
4957 1843 1
4539 2162 1
3474 682 1
1217 427 1
146 1113 1
4472 93 1
1150 233 1
5682 1245 1
4823 171 1
4771 272 1
1880 1973 1
2063 1225 1
5289 642 1
4021 400 1
2248 38 1
3729 1210 1
4849 70 1
3480 124 1
2181 1019 1
4478 128 1
516 709 1
1202 735 1
2926 518 1
1113 2743 1
1348 332 1
1019 852 1
1999 207 1
4807 436 1
796 1298 1
4024 70 1
981 612 1
5448 52 1
5359 4 1
48 1862 1
543 524 1
2077 2500 1
553 467 1
3868 281 1
5788 1251 1
5326 22 1
2077 2621 1
911 128 1
3934 1291 1
138 1232 1
5981 2127 1
1680 1156 1
1280 98 1
195 1458 1
4116 211 1
5633 663 1
1926 2615 1
1958 615 1
1503 199 1
1071 1719 1
2685 951 1
2149 525 1
303 3001 1
1369 203 1
4886 863 1
5794 339 1
2030 45 1
6035 107 1
439 859 1
4049 587 1
1365 16 1
1697 529 1
830 113 1
1709 536 1
1980 2914 1
2967 1501 1
2859 1649 1
5163 553 1
2186 642 1
2119 24 1
1918 28 1
3233 1530 1
3082 1052 1
638 679 1
3400 387 1
3618 2166 1
5698 598 1
1601 1207 1
877 2680 1
1605 687 1
1524 1372 1
5688 663 1
533 212 1
1358 1229 1
2446 86 1
3874 2896 1
2773 1235 1
5163 399 1
5925 1047 1
498 1645 1
130 350 1
4277 313 1
5568 266 1
1749 1825 1
2030 1091 1
1254 676 1
4511 180 1
3557 619 1
4333 365 1
650 393 1
266 128 1
4460 896 1
2795 776 1
1693 339 1
4021 1845 1
2695 586 1
5602 1569 1
4673 1087 1
2907 1114 1
1647 1185 1
3563 3073 1
3224 272 1
3723 942 1
4081 1062 1
2719 1070 1
4052 1665 1
1057 1524 1
3999 2432 1
2008 891 1
2445 513 1
5367 2263 1
1100 393 1
893 2317 1
